ano,uf,municipio,pib_pc
2020,PR,rio negro," 34.873,20 "
2020,PR,rolândia," 45.767,68 "
2020,PR,roncador," 55.833,58 "
2020,PR,rondon," 34.730,59 "
2020,PR,rosário do ivaí," 24.389,34 "
2020,PR,sabáudia," 84.920,38 "
2020,PR,salgado filho," 33.031,88 "
2020,PR,salto do itararé," 20.778,51 "
2020,PR,salto do lontra," 31.512,24 "
2020,PR,santa amélia," 29.472,35 "
2020,PR,santa cecília do pavão," 53.484,21 "
2020,PR,santa cruz de monte castelo," 46.430,57 "
2020,PR,santa fé," 24.910,30 "
2020,PR,santa helena," 45.165,71 "
2020,PR,santa inês," 32.624,41 "
2020,PR,santa isabel do ivaí," 28.777,41 "
2020,PR,santa izabel do oeste," 25.739,62 "
2020,PR,santa lúcia," 38.472,89 "
2020,PR,santa maria do oeste," 21.864,88 "
2020,PR,santa mariana," 37.833,99 "
2020,PR,santa mônica," 23.849,99 "
2020,PR,santana do itararé," 27.977,84 "
2020,PR,santa tereza do oeste," 52.206,36 "
2020,PR,santa terezinha de itaipu," 24.988,70 "
2020,PR,santo antônio da platina," 28.974,82 "
2020,PR,santo antônio do caiuá," 20.013,77 "
2020,PR,santo antônio do paraíso," 44.168,40 "
2020,PR,santo antônio do sudoeste," 28.510,63 "
2020,PR,santo inácio," 93.266,41 "
2020,PR,são carlos do ivaí," 54.512,76 "
2020,PR,são jerônimo da serra," 25.647,45 "
2020,PR,são joão," 76.843,74 "
2020,PR,são joão do caiuá," 23.233,73 "
2020,PR,são joão do ivaí," 32.921,94 "
2020,PR,são joão do triunfo," 39.668,72 "
2020,PR,são jorge d'oeste," 39.223,86 "
2020,PR,são jorge do ivaí," 64.411,43 "
2020,PR,são jorge do patrocínio," 34.163,91 "
2020,PR,são josé da boa vista," 30.567,79 "
2020,PR,são josé das palmeiras," 25.035,75 "
2020,PR,são josé dos pinhais," 66.783,40 "
2020,PR,são manoel do paraná," 28.268,34 "
2020,PR,são mateus do sul," 27.970,02 "
2020,PR,são miguel do iguaçu," 43.742,18 "
2020,PR,são pedro do iguaçu," 43.490,41 "
2020,PR,são pedro do ivaí," 31.200,61 "
2020,PR,são pedro do paraná," 37.728,30 "
2020,PR,são sebastião da amoreira," 27.499,55 "
2020,PR,são tomé," 27.379,25 "
2020,PR,sapopema," 20.155,77 "
2020,PR,sarandi," 18.509,59 "
2020,PR,saudade do iguaçu," 125.803,78 "
2020,PR,sengés," 28.458,89 "
2020,PR,serranópolis do iguaçu," 54.728,92 "
2020,PR,sertaneja," 66.225,62 "
2020,PR,sertanópolis," 54.147,38 "
2020,PR,siqueira campos," 27.837,62 "
2020,PR,sulina," 48.474,72 "
2020,PR,tamarana," 76.484,83 "
2020,PR,tamboara," 24.829,88 "
2020,PR,tapejara," 31.789,72 "
2020,PR,tapira," 24.241,11 "
2020,PR,teixeira soares," 42.109,11 "
2020,PR,telêmaco borba," 52.915,04 "
2020,PR,terra boa," 30.710,28 "
2020,PR,terra rica," 21.235,64 "
2020,PR,terra roxa," 52.052,69 "
2020,PR,tibagi," 57.452,86 "
2020,PR,tijucas do sul," 24.601,21 "
2020,PR,toledo," 47.553,44 "
2020,PR,tomazina," 33.530,97 "
2020,PR,três barras do paraná," 36.123,93 "
2020,PR,tunas do paraná," 13.586,44 "
2020,PR,tuneiras do oeste," 29.884,99 "
2020,PR,tupãssi," 50.939,40 "
2020,PR,turvo," 41.507,81 "
2020,PR,ubiratã," 76.598,44 "
2020,PR,umuarama," 32.636,50 "
2020,PR,união da vitória," 27.890,16 "
2020,PR,uniflor," 40.168,00 "
2020,PR,uraí," 29.446,55 "
2020,PR,wenceslau braz," 32.072,85 "
2020,PR,ventania," 26.521,57 "
2020,PR,vera cruz do oeste," 39.547,46 "
2020,PR,verê," 58.220,58 "
2020,PR,alto paraíso," 38.852,91 "
2020,PR,doutor ulysses," 16.125,19 "
2020,PR,virmond," 43.420,66 "
2020,PR,vitorino," 64.743,24 "
2020,PR,xambrê," 22.791,28 "
2020,SC,abdon batista," 24.358,67 "
2020,SC,abelardo luz," 44.568,35 "
2020,SC,agrolândia," 27.381,60 "
2020,SC,agronômica," 33.936,32 "
2020,SC,água doce," 76.341,09 "
2020,SC,águas de chapecó," 18.199,70 "
2020,SC,águas frias," 53.851,29 "
2020,SC,águas mornas," 27.461,67 "
2020,SC,alfredo wagner," 31.544,28 "
2020,SC,alto bela vista," 37.639,17 "
2020,SC,anchieta," 31.585,70 "
2020,SC,angelina," 31.486,10 "
2020,SC,anita garibaldi," 25.996,24 "
2020,SC,anitápolis," 20.782,17 "
2020,SC,antônio carlos," 91.539,94 "
2020,SC,apiúna," 34.257,35 "
2020,SC,arabutã," 48.230,25 "
2020,SC,araquari," 139.432,89 "
2020,SC,araranguá," 30.024,90 "
2020,SC,armazém," 26.286,33 "
2020,SC,arroio trinta," 31.290,10 "
2020,SC,arvoredo," 60.663,53 "
2020,SC,ascurra," 26.021,95 "
2020,SC,atalanta," 31.674,69 "
2020,SC,aurora," 47.204,34 "
2020,SC,balneário arroio do silva," 14.574,67 "
2020,SC,balneário camboriú," 42.613,60 "
2020,SC,balneário barra do sul," 19.580,53 "
2020,SC,balneário gaivota," 16.230,67 "
2020,SC,bandeirante," 40.369,01 "
2020,SC,barra bonita," 25.798,19 "
2020,SC,barra velha," 61.735,71 "
2020,SC,bela vista do toldo," 27.628,13 "
2020,SC,belmonte," 22.792,63 "
2020,SC,benedito novo," 31.431,74 "
2020,SC,biguaçu," 34.478,80 "
2020,SC,blumenau," 49.145,71 "
2020,SC,bocaina do sul," 27.555,75 "
2020,SC,bombinhas," 38.729,76 "
2020,SC,bom jardim da serra," 50.777,91 "
2020,SC,bom jesus," 42.885,89 "
2020,SC,bom jesus do oeste," 30.193,14 "
2020,SC,bom retiro," 34.476,71 "
2020,SC,botuverá," 65.548,08 "
2020,SC,braço do norte," 42.636,52 "
2020,SC,braço do trombudo," 48.158,44 "
2020,SC,brunópolis," 40.440,32 "
2020,SC,brusque," 50.852,17 "
2020,SC,caçador," 50.018,63 "
2020,SC,caibi," 46.542,57 "
2020,SC,calmon," 25.766,32 "
2020,SC,camboriú," 21.482,88 "
2020,SC,capão alto," 63.152,56 "
2020,SC,campo alegre," 46.970,84 "
2020,SC,campo belo do sul," 33.788,57 "
2020,SC,campo erê," 39.311,07 "
2020,SC,campos novos," 66.661,29 "
2020,SC,canelinha," 17.360,90 "
2020,SC,canoinhas," 34.235,42 "
2020,SC,capinzal," 41.754,23 "
2020,SC,capivari de baixo," 50.510,96 "
2020,SC,catanduvas," 41.459,88 "
2020,SC,caxambu do sul," 54.574,66 "
2020,SC,celso ramos," 21.005,17 "
2020,SC,cerro negro," 25.508,28 "
2020,SC,chapadão do lageado," 32.621,71 "
2020,SC,chapecó," 53.365,35 "
2020,SC,cocal do sul," 42.041,00 "
2020,SC,concórdia," 52.058,27 "
2020,SC,cordilheira alta," 69.620,13 "
2020,SC,coronel freitas," 33.400,94 "
2020,SC,coronel martins," 20.890,88 "
2020,SC,corupá," 42.026,16 "
2020,SC,correia pinto," 53.416,00 "
2020,SC,criciúma," 40.518,91 "
2020,SC,cunha porã," 63.324,88 "
2020,SC,cunhataí," 29.735,44 "
2020,SC,curitibanos," 40.221,18 "
2020,SC,descanso," 32.499,66 "
2020,SC,dionísio cerqueira," 31.861,37 "
2020,SC,dona emma," 32.405,44 "
2020,SC,doutor pedrinho," 31.919,46 "
2020,SC,entre rios," 16.910,22 "
2020,SC,ermo," 58.397,14 "
2020,SC,erval velho," 34.374,92 "
2020,SC,faxinal dos guedes," 54.350,88 "
2020,SC,flor do sertão," 34.724,50 "
2020,SC,florianópolis," 41.885,53 "
2020,SC,formosa do sul," 24.384,91 "
2020,SC,forquilhinha," 35.971,52 "
2020,SC,fraiburgo," 31.471,88 "
2020,SC,frei rogério," 36.399,21 "
2020,SC,galvão," 34.227,92 "
2020,SC,garopaba," 29.049,85 "
2020,SC,garuva," 75.137,66 "
2020,SC,gaspar," 47.336,15 "
2020,SC,governador celso ramos," 26.000,50 "
2020,SC,grão-pará," 39.952,10 "
2020,SC,gravatal," 24.984,77 "
2020,SC,guabiruba," 41.700,42 "
2020,SC,guaraciaba," 39.674,40 "
2020,SC,guaramirim," 43.971,16 "
2020,SC,guarujá do sul," 34.803,72 "
2020,SC,guatambú," 62.476,41 "
2020,SC,herval d'oeste," 23.800,01 "
2020,SC,ibiam," 32.053,03 "
2020,SC,ibicaré," 39.787,80 "
2020,SC,ibirama," 25.468,05 "
2020,SC,içara," 48.482,56 "
2020,SC,ilhota," 51.514,55 "
2020,SC,imaruí," 23.847,12 "
2020,SC,imbituba," 47.432,32 "
2020,SC,imbuia," 34.084,94 "
2020,SC,indaial," 44.128,41 "
2020,SC,iomerê," 62.711,29 "
2020,SC,ipira," 22.203,50 "
2020,SC,iporã do oeste," 36.096,57 "
2020,SC,ipuaçu," 36.593,77 "
2020,SC,ipumirim," 52.357,94 "
2020,SC,iraceminha," 28.439,94 "
2020,SC,irani," 25.678,23 "
2020,SC,irati," 24.376,20 "
2020,SC,irineópolis," 34.526,55 "
2020,SC,itá," 61.080,80 "
2020,SC,itaiópolis," 39.291,00 "
2020,SC,itajaí," 148.284,92 "
2020,SC,itapema," 35.730,51 "
2020,SC,itapiranga," 55.611,34 "
2020,SC,itapoá," 53.821,06 "
2020,SC,ituporanga," 43.773,44 "
2020,SC,jaborá," 41.224,04 "
2020,SC,jacinto machado," 43.845,99 "
2020,SC,jaguaruna," 40.101,96 "
2020,SC,jaraguá do sul," 55.108,89 "
2020,SC,jardinópolis," 38.423,08 "
2020,SC,joaçaba," 64.260,58 "
2020,SC,joinville," 60.890,86 "
2020,SC,josé boiteux," 23.451,33 "
2020,SC,jupiá," 33.302,69 "
2020,SC,lacerdópolis," 61.442,18 "
2020,SC,lages," 37.369,21 "
2020,SC,laguna," 20.877,14 "
2020,SC,lajeado grande," 42.970,57 "
2020,SC,laurentino," 47.739,96 "
2020,SC,lauro müller," 26.925,99 "
2020,SC,lebon régis," 30.207,77 "
2020,SC,leoberto leal," 39.958,69 "
2020,SC,lindóia do sul," 30.621,22 "
2020,SC,lontras," 32.083,57 "
2020,SC,luiz alves," 45.245,79 "
2020,SC,luzerna," 41.925,09 "
2020,SC,macieira," 31.091,57 "
2020,SC,mafra," 37.248,38 "
2020,SC,major gercino," 15.603,51 "
2020,SC,major vieira," 29.576,35 "
2020,SC,maracajá," 30.083,40 "
2020,SC,maravilha," 61.755,28 "
2020,SC,marema," 43.484,85 "
2020,SC,massaranduba," 37.956,66 "
2020,SC,matos costa," 20.807,65 "
2020,SC,meleiro," 38.969,74 "
2020,SC,mirim doce," 32.778,84 "
2020,SC,modelo," 31.766,54 "
2020,SC,mondaí," 73.494,72 "
2020,SC,monte carlo," 19.666,55 "
2020,SC,monte castelo," 24.344,22 "
2020,SC,morro da fumaça," 39.463,16 "
2020,SC,morro grande," 39.796,15 "
2020,SC,navegantes," 59.445,85 "
2020,SC,nova erechim," 42.413,42 "
2020,SC,nova itaberaba," 33.497,97 "
2020,SC,nova trento," 42.368,54 "
2020,SC,nova veneza," 52.808,65 "
2020,SC,novo horizonte," 47.535,88 "
2020,SC,orleans," 42.445,72 "
2020,SC,otacílio costa," 45.016,06 "
2020,SC,ouro," 29.781,21 "
2020,SC,ouro verde," 53.495,48 "
2020,SC,paial," 32.292,49 "
2020,SC,painel," 28.231,47 "
2020,SC,palhoça," 37.261,15 "
2020,SC,palma sola," 34.010,75 "
2020,SC,palmeira," 48.263,86 "
2020,SC,palmitos," 47.163,53 "
2020,SC,papanduva," 37.403,67 "
2020,SC,paraíso," 40.355,88 "
2020,SC,passo de torres," 22.261,17 "
2020,SC,passos maia," 35.526,63 "
2020,SC,paulo lopes," 30.073,78 "
2020,SC,pedras grandes," 54.543,18 "
2020,SC,penha," 27.429,18 "
2020,SC,peritiba," 38.331,95 "
2020,SC,pescaria brava," 10.600,01 "
2020,SC,petrolândia," 31.888,83 "
2020,SC,balneário piçarras," 51.408,62 "
2020,SC,pinhalzinho," 64.994,86 "
2020,SC,pinheiro preto," 63.870,82 "
2020,SC,piratuba," 198.923,18 "
2020,SC,planalto alegre," 39.960,88 "
2020,SC,pomerode," 64.601,95 "
2020,SC,ponte alta," 31.408,08 "
2020,SC,ponte alta do norte," 40.446,70 "
2020,SC,ponte serrada," 21.484,27 "
2020,SC,porto belo," 60.832,87 "
2020,SC,porto união," 25.711,99 "
2020,SC,pouso redondo," 36.355,86 "
2020,SC,praia grande," 26.019,03 "
2020,SC,presidente castello branco," 45.756,62 "
2020,SC,presidente getúlio," 43.704,54 "
2020,SC,presidente nereu," 25.271,21 "
2020,SC,princesa," 35.754,71 "
2020,SC,quilombo," 41.404,37 "
2020,SC,rancho queimado," 50.535,12 "
2020,SC,rio das antas," 41.276,80 "
2020,SC,rio do campo," 31.196,33 "
2020,SC,rio do oeste," 31.425,12 "
2020,SC,rio dos cedros," 33.023,68 "
2020,SC,rio do sul," 43.266,93 "
2020,SC,rio fortuna," 49.289,41 "
2020,SC,rio negrinho," 32.682,50 "
2020,SC,rio rufino," 27.233,44 "
2020,SC,riqueza," 27.974,27 "
2020,SC,rodeio," 28.012,89 "
2020,SC,romelândia," 22.600,68 "
2020,SC,salete," 37.975,03 "
2020,SC,saltinho," 21.415,22 "
2020,SC,salto veloso," 50.294,20 "
2020,SC,sangão," 28.094,47 "
2020,SC,santa cecília," 32.217,95 "
2020,SC,santa helena," 41.862,51 "
2020,SC,santa rosa de lima," 30.252,72 "
2020,SC,santa rosa do sul," 18.227,11 "
2020,SC,santa terezinha," 21.981,93 "
2020,SC,santa terezinha do progresso," 24.562,16 "
2020,SC,santiago do sul," 31.204,25 "
2020,SC,santo amaro da imperatriz," 43.792,08 "
2020,SC,são bernardino," 34.277,97 "
2020,SC,são bento do sul," 42.665,85 "
2020,SC,são bonifácio," 28.853,92 "
2020,SC,são carlos," 38.679,19 "
2020,SC,são cristóvão do sul," 28.774,09 "
2020,SC,são domingos," 35.929,40 "
2020,SC,são francisco do sul," 88.536,78 "
2020,SC,são joão do oeste," 49.454,37 "
2020,SC,são joão batista," 22.870,82 "
2020,SC,são joão do itaperiú," 64.366,61 "
2020,SC,são joão do sul," 32.637,21 "
2020,SC,são joaquim," 33.819,52 "
2020,SC,são josé," 45.979,27 "
2020,SC,são josé do cedro," 35.163,81 "
2020,SC,são josé do cerrito," 23.751,33 "
2020,SC,são lourenço do oeste," 49.081,82 "
2020,SC,são ludgero," 56.583,77 "
2020,SC,são martinho," 28.258,76 "
2020,SC,são miguel da boa vista," 26.311,51 "
2020,SC,são miguel do oeste," 44.307,29 "
2020,SC,são pedro de alcântara," 15.695,37 "
2020,SC,saudades," 41.967,55 "
2020,SC,schroeder," 27.669,05 "
2020,SC,seara," 57.742,39 "
2020,SC,serra alta," 29.949,81 "
2020,SC,siderópolis," 43.656,47 "
2020,SC,sombrio," 25.497,26 "
2020,SC,sul brasil," 31.068,44 "
2020,SC,taió," 38.882,18 "
2020,SC,tangará," 55.252,20 "
2020,SC,tigrinhos," 31.232,16 "
2020,SC,tijucas," 48.369,17 "
2020,SC,timbé do sul," 26.685,31 "
2020,SC,timbó," 46.530,28 "
2020,SC,timbó grande," 27.329,41 "
2020,SC,três barras," 67.414,17 "
2020,SC,treviso," 61.845,38 "
2020,SC,treze de maio," 23.523,56 "
2020,SC,treze tílias," 96.747,64 "
2020,SC,trombudo central," 42.058,25 "
2020,SC,tubarão," 37.995,67 "
2020,SC,tunápolis," 38.023,18 "
2020,SC,turvo," 49.618,15 "
2020,SC,união do oeste," 31.753,56 "
2020,SC,urubici," 29.164,99 "
2020,SC,urupema," 30.738,90 "
2020,SC,urussanga," 42.812,27 "
2020,SC,vargeão," 46.743,53 "
2020,SC,vargem," 26.463,66 "
2020,SC,vargem bonita," 116.313,83 "
2020,SC,vidal ramos," 51.011,65 "
2020,SC,videira," 55.351,47 "
2020,SC,vitor meireles," 26.033,10 "
2020,SC,witmarsum," 35.935,74 "
2020,SC,xanxerê," 42.322,34 "
2020,SC,xavantina," 44.986,58 "
2020,SC,xaxim," 38.235,08 "
2020,SC,zortéa," 24.088,11 "
2020,SC,balneário rincão," 20.891,76 "
2020,RS,aceguá," 53.517,90 "
2020,RS,água santa," 92.000,57 "
2020,RS,agudo," 33.038,55 "
2020,RS,ajuricaba," 46.898,22 "
2020,RS,alecrim," 22.720,69 "
2020,RS,alegrete," 30.635,42 "
2020,RS,alegria," 37.816,35 "
2020,RS,almirante tamandaré do sul," 94.337,32 "
2020,RS,alpestre," 87.494,79 "
2020,RS,alto alegre," 34.411,08 "
2020,RS,alto feliz," 40.274,22 "
2020,RS,alvorada," 14.586,81 "
2020,RS,amaral ferrador," 16.506,06 "
2020,RS,ametista do sul," 18.256,44 "
2020,RS,andré da rocha," 65.980,12 "
2020,RS,anta gorda," 40.206,86 "
2020,RS,antônio prado," 51.429,77 "
2020,RS,arambaré," 43.095,33 "
2020,RS,araricá," 35.401,00 "
2020,RS,aratiba," 159.159,49 "
2020,RS,arroio do meio," 63.320,24 "
2020,RS,arroio do sal," 25.035,90 "
2020,RS,arroio do padre," 20.130,37 "
2020,RS,arroio dos ratos," 18.815,54 "
2020,RS,arroio do tigre," 22.879,88 "
2020,RS,arroio grande," 33.741,80 "
2020,RS,arvorezinha," 26.910,56 "
2020,RS,augusto pestana," 47.647,42 "
2020,RS,áurea," 30.580,65 "
2020,RS,bagé," 25.942,27 "
2020,RS,balneário pinhal," 17.774,32 "
2020,RS,barão," 41.033,19 "
2020,RS,barão de cotegipe," 39.848,39 "
2020,RS,barão do triunfo," 16.357,75 "
2020,RS,barracão," 35.871,14 "
2020,RS,barra do guarita," 15.535,96 "
2020,RS,barra do quaraí," 46.205,69 "
2020,RS,barra do ribeiro," 26.375,11 "
2020,RS,barra do rio azul," 38.026,35 "
2020,RS,barra funda," 51.064,22 "
2020,RS,barros cassal," 17.120,79 "
2020,RS,benjamin constant do sul," 18.694,84 "
2020,RS,bento gonçalves," 52.961,75 "
2020,RS,boa vista das missões," 76.052,96 "
2020,RS,boa vista do buricá," 39.908,79 "
2020,RS,boa vista do cadeado," 87.822,58 "
2020,RS,boa vista do incra," 47.888,87 "
2020,RS,boa vista do sul," 34.474,13 "
2020,RS,bom jesus," 34.524,22 "
2020,RS,bom princípio," 54.359,06 "
2020,RS,bom progresso," 36.335,71 "
2020,RS,bom retiro do sul," 26.588,53 "
2020,RS,boqueirão do leão," 15.535,81 "
2020,RS,bossoroca," 41.193,09 "
2020,RS,bozano," 61.904,69 "
2020,RS,braga," 29.802,55 "
2020,RS,brochier," 19.453,35 "
2020,RS,butiá," 20.873,56 "
2020,RS,caçapava do sul," 25.429,55 "
2020,RS,cacequi," 29.401,89 "
2020,RS,cachoeira do sul," 28.933,11 "
2020,RS,cachoeirinha," 42.964,73 "
2020,RS,cacique doble," 23.230,76 "
2020,RS,caibaté," 32.702,28 "
2020,RS,caiçara," 27.126,22 "
2020,RS,camaquã," 32.932,25 "
2020,RS,camargo," 149.400,18 "
2020,RS,cambará do sul," 26.923,85 "
2020,RS,campestre da serra," 41.472,21 "
2020,RS,campina das missões," 34.995,46 "
2020,RS,campinas do sul," 46.681,20 "
2020,RS,campo bom," 44.441,81 "
2020,RS,campo novo," 51.782,73 "
2020,RS,campos borges," 25.904,78 "
2020,RS,candelária," 26.664,30 "
2020,RS,cândido godói," 44.370,31 "
2020,RS,candiota," 163.593,81 "
2020,RS,canela," 27.344,51 "
2020,RS,canguçu," 21.675,91 "
2020,RS,canoas," 53.031,82 "
2020,RS,canudos do vale," 30.699,77 "
2020,RS,capão bonito do sul," 100.232,76 "
2020,RS,capão da canoa," 31.489,61 "
2020,RS,capão do cipó," 69.668,02 "
2020,RS,capão do leão," 24.034,80 "
2020,RS,capivari do sul," 55.424,83 "
2020,RS,capela de santana," 19.703,97 "
2020,RS,capitão," 31.679,19 "
2020,RS,carazinho," 49.801,93 "
2020,RS,caraá," 17.072,57 "
2020,RS,carlos barbosa," 101.799,46 "
2020,RS,carlos gomes," 34.824,35 "
2020,RS,casca," 57.563,48 "
2020,RS,caseiros," 42.563,29 "
2020,RS,catuípe," 38.622,54 "
2020,RS,caxias do sul," 50.178,98 "
2020,RS,centenário," 26.718,20 "
2020,RS,cerrito," 17.673,35 "
2020,RS,cerro branco," 15.016,09 "
2020,RS,cerro grande," 24.154,80 "
2020,RS,cerro grande do sul," 13.535,58 "
2020,RS,cerro largo," 48.076,24 "
2020,RS,chapada," 52.060,89 "
2020,RS,charqueadas," 31.141,14 "
2020,RS,charrua," 27.519,29 "
2020,RS,chiapetta," 61.439,30 "
2020,RS,chuí," 44.901,05 "
2020,RS,chuvisca," 17.761,03 "
2020,RS,cidreira," 20.342,38 "
2020,RS,ciríaco," 32.712,62 "
2020,RS,colinas," 31.061,82 "
2020,RS,colorado," 54.287,20 "
2020,RS,condor," 54.742,31 "
2020,RS,constantina," 34.826,56 "
2020,RS,coqueiro baixo," 29.094,19 "
2020,RS,coqueiros do sul," 59.144,04 "
2020,RS,coronel barros," 46.933,64 "
2020,RS,coronel bicaco," 42.184,26 "
2020,RS,coronel pilar," 24.781,41 "
2020,RS,cotiporã," 43.239,77 "
2020,RS,coxilha," 70.013,59 "
2020,RS,crissiumal," 30.375,50 "
2020,RS,cristal," 23.611,09 "
2020,RS,cristal do sul," 25.230,06 "
2020,RS,cruz alta," 57.068,79 "
2020,RS,cruzaltense," 51.597,93 "
2020,RS,cruzeiro do sul," 32.729,38 "
2020,RS,david canabarro," 32.817,19 "
2020,RS,derrubadas," 39.447,99 "
2020,RS,dezesseis de novembro," 16.989,01 "
2020,RS,dilermando de aguiar," 43.847,90 "
2020,RS,dois irmãos," 58.834,69 "
2020,RS,dois irmãos das missões," 61.118,71 "
2020,RS,dois lajeados," 34.636,55 "
2020,RS,dom feliciano," 17.451,95 "
2020,RS,dom pedro de alcântara," 21.156,18 "
2020,RS,dom pedrito," 36.521,95 "
2020,RS,dona francisca," 27.755,95 "
2020,RS,doutor maurício cardoso," 45.824,83 "
2020,RS,doutor ricardo," 28.413,64 "
2020,RS,eldorado do sul," 42.531,78 "
2020,RS,encantado," 44.593,19 "
2020,RS,encruzilhada do sul," 22.895,91 "
2020,RS,engenho velho," 54.390,69 "
2020,RS,entre-ijuís," 41.301,23 "
2020,RS,entre rios do sul," 81.427,54 "
2020,RS,erebango," 40.733,02 "
2020,RS,erechim," 54.953,36 "
2020,RS,ernestina," 45.668,12 "
2020,RS,herval," 20.889,38 "
2020,RS,erval grande," 24.273,18 "
2020,RS,erval seco," 36.409,63 "
2020,RS,esmeralda," 65.686,13 "
2020,RS,esperança do sul," 30.194,03 "
2020,RS,espumoso," 39.931,81 "
2020,RS,estação," 40.956,09 "
2020,RS,estância velha," 30.444,78 "
2020,RS,esteio," 40.124,54 "
2020,RS,estrela," 52.251,13 "
2020,RS,estrela velha," 29.376,62 "
2020,RS,eugênio de castro," 72.951,39 "
2020,RS,fagundes varela," 50.156,30 "
2020,RS,farroupilha," 49.379,70 "
2020,RS,faxinal do soturno," 34.026,34 "
2020,RS,faxinalzinho," 32.123,46 "
2020,RS,fazenda vilanova," 22.151,99 "
2020,RS,feliz," 34.521,95 "
2020,RS,flores da cunha," 62.741,96 "
2020,RS,floriano peixoto," 35.691,63 "
2020,RS,fontoura xavier," 23.998,26 "
2020,RS,formigueiro," 29.151,99 "
2020,RS,forquetinha," 19.499,69 "
2020,RS,fortaleza dos valos," 59.709,66 "
2020,RS,frederico westphalen," 38.164,61 "
2020,RS,garibaldi," 64.973,33 "
2020,RS,garruchos," 51.371,70 "
2020,RS,gaurama," 43.797,81 "
2020,RS,general câmara," 18.694,69 "
2020,RS,gentil," 77.775,17 "
2020,RS,getúlio vargas," 40.108,09 "
2020,RS,giruá," 48.203,35 "
2020,RS,glorinha," 33.669,00 "
2020,RS,gramado," 55.322,94 "
2020,RS,gramado dos loureiros," 29.368,60 "
2020,RS,gramado xavier," 18.159,45 "
2020,RS,gravataí," 37.518,45 "
2020,RS,guabiju," 48.217,69 "
2020,RS,guaíba," 59.309,03 "
2020,RS,guaporé," 36.975,12 "
2020,RS,guarani das missões," 39.589,31 "
2020,RS,harmonia," 40.932,24 "
2020,RS,herveiras," 19.695,48 "
2020,RS,horizontina," 88.066,79 "
2020,RS,hulha negra," 31.201,38 "
2020,RS,humaitá," 38.921,21 "
2020,RS,ibarama," 18.933,05 "
2020,RS,ibiaçá," 47.921,54 "
2020,RS,ibiraiaras," 33.201,55 "
2020,RS,ibirapuitã," 27.740,07 "
2020,RS,ibirubá," 58.951,67 "
2020,RS,igrejinha," 45.828,32 "
2020,RS,ijuí," 52.413,27 "
2020,RS,ilópolis," 30.088,12 "
2020,RS,imbé," 23.785,26 "
2020,RS,imigrante," 240.070,40 "
2020,RS,independência," 53.338,77 "
2020,RS,inhacorá," 32.974,34 "
2020,RS,ipê," 28.787,99 "
2020,RS,ipiranga do sul," 54.387,84 "
2020,RS,iraí," 28.520,96 "
2020,RS,itaara," 35.541,98 "
2020,RS,itacurubi," 27.650,74 "
2020,RS,itapuca," 35.546,53 "
2020,RS,itaqui," 41.910,13 "
2020,RS,itati," 30.207,96 "
2020,RS,itatiba do sul," 21.944,09 "
2020,RS,ivorá," 19.912,36 "
2020,RS,ivoti," 39.652,57 "
2020,RS,jaboticaba," 28.257,78 "
2020,RS,jacuizinho," 28.262,97 "
2020,RS,jacutinga," 44.432,51 "
2020,RS,jaguarão," 28.190,69 "
2020,RS,jaguari," 23.695,13 "
2020,RS,jaquirana," 20.650,18 "
2020,RS,jari," 44.436,01 "
2020,RS,jóia," 50.311,63 "
2020,RS,júlio de castilhos," 59.390,43 "
2020,RS,lagoa bonita do sul," 18.419,90 "
2020,RS,lagoão," 15.755,45 "
2020,RS,lagoa dos três cantos," 46.206,53 "
2020,RS,lagoa vermelha," 40.796,12 "
2020,RS,lajeado," 55.219,55 "
2020,RS,lajeado do bugre," 19.771,56 "
2020,RS,lavras do sul," 36.219,58 "
2020,RS,liberato salzano," 23.602,72 "
2020,RS,lindolfo collor," 52.008,94 "
2020,RS,linha nova," 32.328,34 "
2020,RS,machadinho," 34.439,58 "
2020,RS,maçambará," 72.690,82 "
2020,RS,mampituba," 18.024,08 "
2020,RS,manoel viana," 38.109,04 "
2020,RS,maquiné," 23.024,20 "
2020,RS,maratá," 28.239,71 "
2020,RS,marau," 49.638,88 "
2020,RS,marcelino ramos," 33.241,01 "
2020,RS,mariana pimentel," 21.091,77 "
2020,RS,mariano moro," 31.302,24 "
2020,RS,marques de souza," 24.726,15 "
2020,RS,mata," 23.644,17 "
2020,RS,mato castelhano," 43.904,45 "
2020,RS,mato leitão," 32.160,18 "
2020,RS,mato queimado," 28.749,04 "
2020,RS,maximiliano de almeida," 26.044,37 "
2020,RS,minas do leão," 24.597,47 "
2020,RS,miraguaí," 29.175,24 "
2020,RS,montauri," 41.797,43 "
2020,RS,monte alegre dos campos," 25.720,61 "
2020,RS,monte belo do sul," 29.383,90 "
2020,RS,montenegro," 59.429,74 "
2020,RS,mormaço," 26.905,04 "
2020,RS,morrinhos do sul," 20.517,35 "
2020,RS,morro redondo," 15.720,46 "
2020,RS,morro reuter," 32.448,01 "
2020,RS,mostardas," 33.271,31 "
2020,RS,muçum," 57.374,31 "
2020,RS,muitos capões," 228.470,49 "
2020,RS,muliterno," 28.976,81 "
2020,RS,não-me-toque," 77.209,15 "
2020,RS,nicolau vergueiro," 47.950,62 "
2020,RS,nonoai," 35.010,99 "
2020,RS,nova alvorada," 53.537,24 "
2020,RS,nova araçá," 54.639,45 "
2020,RS,nova bassano," 62.209,22 "
